"subject","age","sex","spain","spanish","consent","type","trial","exp","item","dependency","length","rating","z.score.rating"
"S33",26,"male","yes","yes","yes","filler_gram","58","filler",NA,NA,NA,"6",0.78583038262568
"S33",26,"male","yes","yes","yes","filler_ungram","59","filler",NA,NA,NA,"5",0.347227378369486
"S33",26,"male","yes","yes","yes","wh_short","60","exp","17","wh","short","6",0.78583038262568
"S33",26,"male","yes","yes","yes","filler_ungram","61","filler",NA,NA,NA,"2",-0.968581634399093
"S33",26,"male","yes","yes","yes","filler_ungram","62","filler",NA,NA,NA,"1",-1.40718463865529
"S33",26,"male","yes","yes","yes","filler_ungram","63","filler",NA,NA,NA,"1",-1.40718463865529
"S33",26,"male","yes","yes","yes","wh_short","64","exp","13","wh","short","6",0.78583038262568
"S33",26,"male","yes","yes","yes","filler_ungram","65","filler",NA,NA,NA,"7",1.22443338688187
"S33",26,"male","yes","yes","yes","filler_ungram","66","filler",NA,NA,NA,"2",-0.968581634399093
"S33",26,"male","yes","yes","yes","filler_gram","67","filler",NA,NA,NA,"6",0.78583038262568
"S33",26,"male","yes","yes","yes","wh_long","68","exp","3","wh","long","5",0.347227378369486
"S33",26,"male","yes","yes","yes","filler_ungram","69","filler",NA,NA,NA,"1",-1.40718463865529
"S33",26,"male","yes","yes","yes","filler_ungram","70","filler",NA,NA,NA,"1",-1.40718463865529
"S33",26,"male","yes","yes","yes","filler_gram","71","filler",NA,NA,NA,"7",1.22443338688187
"S33",26,"male","yes","yes","yes","local_long","72","exp","6","local","long","6",0.78583038262568
"S33",26,"male","yes","yes","yes","filler_ungram","73","filler",NA,NA,NA,"1",-1.40718463865529
"S33",26,"male","yes","yes","yes","filler_ungram","74","filler",NA,NA,NA,"2",-0.968581634399093
"S33",26,"male","yes","yes","yes","filler_gram","75","filler",NA,NA,NA,"6",0.78583038262568
"S33",26,"male","yes","yes","yes","local_short","76","exp","4","local","short","6",0.78583038262568
"S33",26,"male","yes","yes","yes","filler_gram","77","filler",NA,NA,NA,"7",1.22443338688187
"S33",26,"male","yes","yes","yes","filler_ungram","78","filler",NA,NA,NA,"7",1.22443338688187
"S33",26,"male","yes","yes","yes","filler_gram","79","filler",NA,NA,NA,"7",1.22443338688187
"S33",26,"male","yes","yes","yes","filler_ungram","80","filler",NA,NA,NA,"2",-0.968581634399093
"S33",26,"male","yes","yes","yes","wh_long","81","exp","19","wh","long","4",-0.0913756258867068
"S33",26,"male","yes","yes","yes","filler_gram","82","filler",NA,NA,NA,"7",1.22443338688187
"S33",26,"male","yes","yes","yes","filler_ungram","83","filler",NA,NA,NA,"1",-1.40718463865529
"S33",26,"male","yes","yes","yes","filler_ungram","84","filler",NA,NA,NA,"1",-1.40718463865529
"S33",26,"male","yes","yes","yes","wh_short","85","exp","5","wh","short","7",1.22443338688187
"S33",26,"male","yes","yes","yes","filler_ungram","86","filler",NA,NA,NA,"2",-0.968581634399093
"S33",26,"male","yes","yes","yes","filler_ungram","87","filler",NA,NA,NA,"1",-1.40718463865529
"S33",26,"male","yes","yes","yes","filler_gram","88","filler",NA,NA,NA,"6",0.78583038262568
"S33",26,"male","yes","yes","yes","wh_long","89","exp","11","wh","long","6",0.78583038262568
"S33",26,"male","yes","yes","yes","filler_gram","90","filler",NA,NA,NA,"7",1.22443338688187
"S33",26,"male","yes","yes","yes","filler_ungram","91","filler",NA,NA,NA,"4",-0.0913756258867068
"S33",26,"male","yes","yes","yes","filler_ungram","92","filler",NA,NA,NA,"2",-0.968581634399093
"S33",26,"male","yes","yes","yes","local_long","93","exp","14","local","long","6",0.78583038262568
"S33",26,"male","yes","yes","yes","filler_ungram","94","filler",NA,NA,NA,"2",-0.968581634399093
"S33",26,"male","yes","yes","yes","filler_ungram","95","filler",NA,NA,NA,"6",0.78583038262568
"S33",26,"male","yes","yes","yes","wh_long","96","exp","23","wh","long","5",0.347227378369486
"S34",27,"female","yes","yes","yes","filler_gram","1","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","2","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","local_short","3","exp","11","local","short","6",0.622245634175377
"S34",27,"female","yes","yes","yes","filler_ungram","4","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","5","filler",NA,NA,NA,"2",-0.808546722251837
"S34",27,"female","yes","yes","yes","filler_ungram","6","filler",NA,NA,NA,"5",0.264547545068573
"S34",27,"female","yes","yes","yes","filler_ungram","7","filler",NA,NA,NA,"2",-0.808546722251837
"S34",27,"female","yes","yes","yes","wh_long","8","exp","22","wh","long","5",0.264547545068573
"S34",27,"female","yes","yes","yes","filler_ungram","9","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_gram","10","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","wh_long","11","exp","10","wh","long","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","12","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_gram","13","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_gram","14","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","wh_long","15","exp","18","wh","long","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","16","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_ungram","17","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_ungram","18","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_ungram","19","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","wh_short","20","exp","8","wh","short","5",0.264547545068573
"S34",27,"female","yes","yes","yes","filler_gram","21","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","22","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_gram","23","filler",NA,NA,NA,"6",0.622245634175377
"S34",27,"female","yes","yes","yes","local_long","24","exp","13","local","long","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","25","filler",NA,NA,NA,"2",-0.808546722251837
"S34",27,"female","yes","yes","yes","filler_gram","26","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","27","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","local_long","28","exp","17","local","long","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_gram","29","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","30","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_gram","31","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","local_short","32","exp","7","local","short","4",-0.0931505440382302
"S34",27,"female","yes","yes","yes","filler_gram","33","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","34","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_ungram","35","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","wh_short","36","exp","24","wh","short","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","37","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_ungram","38","filler",NA,NA,NA,"2",-0.808546722251837
"S34",27,"female","yes","yes","yes","local_long","39","exp","1","local","long","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","40","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_gram","41","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_gram","42","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","local_short","43","exp","19","local","short","5",0.264547545068573
"S34",27,"female","yes","yes","yes","filler_ungram","44","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_ungram","45","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_ungram","46","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","local_short","47","exp","15","local","short","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","48","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_ungram","49","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_ungram","50","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","wh_short","51","exp","20","wh","short","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","52","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_gram","53","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","54","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","wh_long","55","exp","14","wh","long","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","56","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_ungram","57","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_ungram","58","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","local_long","59","exp","5","local","long","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_gram","60","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_gram","61","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","62","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","wh_short","63","exp","4","wh","short","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_gram","64","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_gram","65","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","66","filler",NA,NA,NA,"4",-0.0931505440382302
"S34",27,"female","yes","yes","yes","wh_short","67","exp","16","wh","short","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","68","filler",NA,NA,NA,"3",-0.450848633145034
"S34",27,"female","yes","yes","yes","filler_ungram","69","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_gram","70","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","wh_long","71","exp","2","wh","long","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","72","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_ungram","73","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_ungram","74","filler",NA,NA,NA,"6",0.622245634175377
"S34",27,"female","yes","yes","yes","wh_short","75","exp","12","wh","short","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","76","filler",NA,NA,NA,"3",-0.450848633145034
"S34",27,"female","yes","yes","yes","filler_ungram","77","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_ungram","78","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","79","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","local_short","80","exp","3","local","short","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_gram","81","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_gram","82","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","83","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","local_long","84","exp","9","local","long","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","85","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_gram","86","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_gram","87","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","local_long","88","exp","21","local","long","4",-0.0931505440382302
"S34",27,"female","yes","yes","yes","filler_ungram","89","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_gram","90","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","91","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","wh_long","92","exp","6","wh","long","7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_ungram","93","filler",NA,NA,NA,"1",-1.16624481135864
"S34",27,"female","yes","yes","yes","filler_ungram","94","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","filler_gram","95","filler",NA,NA,NA,"7",0.97994372328218
"S34",27,"female","yes","yes","yes","local_short","96","exp","23","local","short","2",-0.808546722251837
"S35",29,"male","yes","yes","yes","filler_gram","1","filler",NA,NA,NA,"7",1.1180577105049
"S35",29,"male","yes","yes","yes","filler_ungram","2","filler",NA,NA,NA,"3",-1.22803060006276
"S35",29,"male","yes","yes","yes","wh_long","3","exp","24","wh","long","6",0.531535632862986
"S35",29,"male","yes","yes","yes","filler_ungram","4","filler",NA,NA,NA,"2",-1.81455267770468
"S35",29,"male","yes","yes","yes","filler_ungram","5","filler",NA,NA,NA,"3",-1.22803060006276
"S35",29,"male","yes","yes","yes","filler_gram","6","filler",NA,NA,NA,"7",1.1180577105049
"S35",29,"male","yes","yes","yes","filler_ungram","7","filler",NA,NA,NA,"2",-1.81455267770468
"S35",29,"male","yes","yes","yes","wh_long","8","exp","16","wh","long","6",0.531535632862986
"S35",29,"male","yes","yes","yes","filler_ungram","9","filler",NA,NA,NA,"4",-0.641508522420845
"S35",29,"male","yes","yes","yes","filler_ungram","10","filler",NA,NA,NA,"4",-0.641508522420845
"S35",29,"male","yes","yes","yes","wh_short","11","exp","2","wh","short","6",0.531535632862986
"S35",29,"male","yes","yes","yes","filler_ungram","12","filler",NA,NA,NA,"5",-0.0549864447789296
"S35",29,"male","yes","yes","yes","filler_ungram","13","filler",NA,NA,NA,"5",-0.0549864447789296
"S35",29,"male","yes","yes","yes","filler_ungram","14","filler",NA,NA,NA,"4",-0.641508522420845
"S35",29,"male","yes","yes","yes","local_long","15","exp","11","local","long","6",0.531535632862986
"S35",29,"male","yes","yes","yes","filler_gram","16","filler",NA,NA,NA,"6",0.531535632862986
"S35",29,"male","yes","yes","yes","filler_ungram","17","filler",NA,NA,NA,"3",-1.22803060006276
"S35",29,"male","yes","yes","yes","filler_ungram","18","filler",NA,NA,NA,"3",-1.22803060006276
"S35",29,"male","yes","yes","yes","filler_ungram","19","filler",NA,NA,NA,"5",-0.0549864447789296
"S35",29,"male","yes","yes","yes","wh_long","20","exp","20","wh","long","6",0.531535632862986
"S35",29,"male","yes","yes","yes","filler_gram","21","filler",NA,NA,NA,"7",1.1180577105049
"S35",29,"male","yes","yes","yes","filler_gram","22","filler",NA,NA,NA,"7",1.1180577105049
"S35",29,"male","yes","yes","yes","filler_ungram","23","filler",NA,NA,NA,"2",-1.81455267770468
"S35",29,"male","yes","yes","yes","local_long","24","exp","23","local","long","5",-0.0549864447789296
"S35",29,"male","yes","yes","yes","filler_ungram","25","filler",NA,NA,NA,"3",-1.22803060006276
"S35",29,"male","yes","yes","yes","filler_ungram","26","filler",NA,NA,NA,"3",-1.22803060006276
"S35",29,"male","yes","yes","yes","filler_gram","27","filler",NA,NA,NA,"5",-0.0549864447789296
"S35",29,"male","yes","yes","yes","wh_short","28","exp","18","wh","short","4",-0.641508522420845
"S35",29,"male","yes","yes","yes","filler_ungram","29","filler",NA,NA,NA,"5",-0.0549864447789296
"S35",29,"male","yes","yes","yes","filler_gram","30","filler",NA,NA,NA,"7",1.1180577105049
"S35",29,"male","yes","yes","yes","filler_ungram","31","filler",NA,NA,NA,"6",0.531535632862986
"S35",29,"male","yes","yes","yes","wh_short","32","exp","10","wh","short","6",0.531535632862986
"S35",29,"male","yes","yes","yes","filler_ungram","33","filler",NA,NA,NA,"5",-0.0549864447789296
"S35",29,"male","yes","yes","yes","filler_ungram","34","filler",NA,NA,NA,"7",1.1180577105049
"S35",29,"male","yes","yes","yes","filler_ungram","35","filler",NA,NA,NA,"5",-0.0549864447789296
"S35",29,"male","yes","yes","yes","local_short","36","exp","9","local","short","7",1.1180577105049
"S35",29,"male","yes","yes","yes","filler_ungram","37","filler",NA,NA,NA,"7",1.1180577105049
"S35",29,"male","yes","yes","yes","filler_ungram","38","filler",NA,NA,NA,"5",-0.0549864447789296
"S35",29,"male","yes","yes","yes","local_long","39","exp","15","local","long","7",1.1180577105049
"S35",29,"male","yes","yes","yes","filler_gram","40","filler",NA,NA,NA,"7",1.1180577105049
"S35",29,"male","yes","yes","yes","filler_ungram","41","filler",NA,NA,NA,"4",-0.641508522420845
"S35",29,"male","yes","yes","yes","filler_gram","42","filler",NA,NA,NA,"7",1.1180577105049
"S35",29,"male","yes","yes","yes","wh_short","43","exp","6","wh","short","6",0.531535632862986
"S35",29,"male","yes","yes","yes","filler_ungram","44","filler",NA,NA,NA,"4",-0.641508522420845
"S35",29,"male","yes","yes","yes","filler_gram","45","filler",NA,NA,NA,"5",-0.0549864447789296
"S35",29,"male","yes","yes","yes","filler_gram","46","filler",NA,NA,NA,"7",1.1180577105049
"S35",29,"male","yes","yes","yes","local_long","47","exp","19","local","long","7",1.1180577105049
"S35",29,"male","yes","yes","yes","filler_ungram","48","filler",NA,NA,NA,"2",-1.81455267770468
